depth,T_ice
0.15788057,-26.430664
0.31378263,-21.882385
0.4680182,-20.814835
0.6208075,-20.539474
0.7717437,-20.579834
0.92051816,-20.82396
1.0676934,-21.186783
1.2129371,-21.610214
1.3564179,-22.061066
1.4979078,-22.52211
1.6376494,-22.98555
1.7759933,-23.44896
1.9125496,-23.908295
2.0472686,-24.358124
2.180723,-24.796265
2.313387,-25.222244
2.444511,-25.633148
2.574645,-26.026184
2.702742,-26.398788
2.829746,-26.750061
2.955744,-27.080887
3.0807116,-27.390793
3.2045646,-27.679504
3.3275824,-27.947647
3.4496527,-28.19603
3.5713928,-28.42566
3.6917467,-28.636612
3.8112211,-28.829315
3.9305642,-29.005737
4.048481,-29.166275
4.166047,-29.311737
4.2825284,-29.443176
4.3985887,-29.561523
4.5137763,-29.667679
4.6282406,-29.762299
4.7422132,-29.846344
4.8554873,-29.920547
4.968232,-29.985611
5.080382,-30.042175
5.1920137,-30.090881
5.3032084,-30.132324
5.413824,-30.167007
5.524064,-30.195465
5.6337066,-30.21814
5.7432485,-30.23552
5.852025,-30.247986
5.9603057,-30.255905
6.0681787,-30.259674
6.1756783,-30.259644
6.282686,-30.256104
6.389431,-30.24936
6.4956408,-30.2397
6.6015806,-30.227371
6.707111,-30.212585
6.812203,-30.195618
6.917015,-30.17662
7.021436,-30.155807
7.125477,-30.133347
7.229235,-30.109406
7.3330064,-30.084076
7.436166,-30.057526
7.5393696,-30.029892
7.6418476,-30.001297
7.7439637,-29.971909
7.947255,-29.926865
8.048503,-29.879547
8.149586,-29.84758
8.250341,-29.815125
8.351689,-29.78212
8.451845,-29.74878
13.014465,-29.037659
13.827646,-28.483566
13.917326,-28.403442
14.006667,-28.387894
14.0956955,-28.372604
14.184332,-28.35759
14.973585,-28.285507
15.058954,-28.218185
16.013481,-28.139984
18.829306,-27.886978
21.618216,-27.566422
22.0691,-27.406769
23.02068,-27.34404
23.521004,-27.285263
24.071112,-27.24408
24.62852,-27.202362
25.234358,-27.16063
25.862022,-27.11795
26.46062,-27.08171
29.40239,-26.97963
30.205393,-26.90387
30.999853,-26.878326
33.756554,-26.82875
35.726917,-26.805145
44.95209,-26.824265
53.274097,-27.383224
61.36054,-28.256027
68.603615,-29.309113
76.61619,-30.475266
80.955315,-31.482422
